YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2022-12,WEEKDAY,12,TRAIN,DT15,7737,16523
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT15,3281,8762
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC4,3281,8762
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC4/DT15,3281,8762
2022-12,WEEKDAY,12,TRAIN,CC4/DT15,7737,16523
2022-12,WEEKDAY,15,TRAIN,DT19,7817,6126
2022-12,WEEKDAY,15,TRAIN,NE4/DT19,41854,35136
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NE4,24075,21505
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NE4/DT19,24075,21505
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,DT19,4168,3718
2022-12,WEEKDAY,15,TRAIN,NE4,41854,35136
2022-12,WEEKDAY,8,TRAIN,SW1,2002,3611
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,SW1,602,456
2022-12,WEEKDAY,9,TRAIN,NS10,41210,16449
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,NS10,16639,6984
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,DT33,4814,1851
2022-12,WEEKDAY,7,TRAIN,DT33,35136,8035
2022-12,WEEKDAY,0,TRAIN,DT24,50,290
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,DT24,52,359
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NS18,103,826
2022-12,WEEKDAY,0,TRAIN,NS18,175,1168
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC1,2592,1571
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS24/NE6/CC1,2592,1571
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS24,2592,1571
2022-12,WEEKDAY,22,TRAIN,CC1,5776,2573
2022-12,WEEKDAY,22,TRAIN,NE6,19941,3826
2022-12,WEEKDAY,22,TRAIN,NS24/NE6/CC1,5776,2573
2022-12,WEEKDAY,22,TRAIN,NS24,5776,2573
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NE6,10387,2337
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,EW3,3012,5920
2022-12,WEEKDAY,21,TRAIN,EW3,6442,13524
2022-12,WEEKDAY,20,TRAIN,DT5,6143,8755
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,DT5,2758,4508
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,DT22,3086,3741
2022-12,WEEKDAY,15,TRAIN,DT22,4501,5029
2022-12,WEEKDAY,21,TRAIN,CC27,2456,382
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC27,651,190
2022-12,WEEKDAY,15,TRAIN,SE4,2283,2442
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,SE4,1201,1149
2022-12,WEEKDAY,19,TRAIN,PW6,575,1583
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,PW6,286,475
2022-12,WEEKDAY,8,TRAIN,NE10,17345,18330
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,NE10,3602,2979
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CG1,2940,459
2022-12,WEEKDAY,21,TRAIN,CG1,3210,472
2022-12,WEEKDAY,21,TRAIN,DT35,10171,933
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CG1/DT35,5309,655
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,DT35,5309,655
2022-12,WEEKDAY,21,TRAIN,CG1/DT35,10171,933
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS21/DT11,10639,8236
2022-12,WEEKDAY,13,TRAIN,DT11,16749,15638
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT11,10639,8236
2022-12,WEEKDAY,13,TRAIN,NS21,15704,21249
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS21,8790,10888
2022-12,WEEKDAY,13,TRAIN,NS21/DT11,16749,15638
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE12,988,700
2022-12,WEEKDAY,17,TRAIN,TE12,5942,1157
2022-12,WEEKDAY,7,TRAIN,CC23,2282,16475
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,CC23,755,2262
2022-12,WEEKDAY,16,TRAIN,SW1,3211,1510
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,SW1,856,577
2022-12,WEEKDAY,20,TRAIN,NE15,4853,19469
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,NE15,2275,7769
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW29,4218,2666
2022-12,WEEKDAY,13,TRAIN,EW29,6702,5138
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW30,780,330
2022-12,WEEKDAY,13,TRAIN,EW30,999,612
2022-12,WEEKDAY,7,TRAIN,EW32,3415,21059
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,EW32,1751,3542
2022-12,WEEKDAY,7,TRAIN,NE14,45810,16157
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NE14,7829,3670
2022-12,WEEKDAY,13,TRAIN,SE3,2088,1601
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,SE3,1276,983
2022-12,WEEKDAY,20,TRAIN,EW30,4418,880
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,EW30,767,894
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS17/CC15,6005,2234
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,CC15,9823,10392
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS17,6005,2234
2022-12,WEEKDAY,12,TRAIN,NS17,11579,5098
2022-12,WEEKDAY,12,TRAIN,CC15,21615,24286
2022-12,WEEKDAY,12,TRAIN,NS17/CC15,11579,5098
2022-12,WEEKDAY,15,TRAIN,EW26,14781,16463
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,EW26,9440,8778
2022-12,WEEKDAY,17,TRAIN,TE13,3082,2061
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE13,1139,1189
2022-12,WEEKDAY,17,TRAIN,TE14,5019,8537
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE14,2742,632
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,TE14,2742,5083
2022-12,WEEKDAY,17,TRAIN,TE14,5019,1150
2022-12,WEEKDAY,9,TRAIN,EW23,28955,31916
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW23,13427,10823
2022-12,WEEKDAY,21,TRAIN,DT34,1260,2348
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,DT34,520,1238
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NS5,8901,9676
2022-12,WEEKDAY,15,TRAIN,NS5,15272,18166
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT13,2396,4285
2022-12,WEEKDAY,11,TRAIN,DT13,4260,8308
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,DT27,1549,2621
2022-12,WEEKDAY,20,TRAIN,DT27,5006,4719
2022-12,WEEKDAY,20,TRAIN,SW3,590,2405
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,SW3,284,918
2022-12,WEEKDAY,14,TRAIN,EW16,5223,6232
2022-12,WEEKDAY,14,TRAIN,TE17,763,1906
2022-12,WEEKDAY,14,TRAIN,NE3,14022,12809
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,NE3,4880,2666
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,EW16,1990,1610
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE17,346,513
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,EW16/NE3/TE17,1990,1610
2022-12,WEEKDAY,14,TRAIN,EW16/NE3/TE17,5223,6232
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,EW26,7881,11945
2022-12,WEEKDAY,19,TRAIN,EW26,16954,41727
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,BP3,1102,207
2022-12,WEEKDAY,6,TRAIN,BP3,5581,733
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT14,5320,8320
2022-12,WEEKDAY,13,TRAIN,DT14,11122,14921
2022-12,WEEKDAY,13,TRAIN,EW12/DT14,27707,36969
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,14348,23363
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,EW12,14348,23363
2022-12,WEEKDAY,13,TRAIN,EW12,27707,36969
2022-12,WEEKDAY,8,TRAIN,CG2,6693,16338
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,CG2,3033,4924
2022-12,WEEKDAY,20,TRAIN,NE13,10201,14943
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,NE13,4505,6390
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS17,3370,3295
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,3370,3295
2022-12,WEEKDAY,19,TRAIN,NS17/CC15,8957,11136
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,CC15,8530,10685
2022-12,WEEKDAY,19,TRAIN,NS17,8957,11136
2022-12,WEEKDAY,19,TRAIN,CC15,21469,34141
2022-12,WEEKDAY,14,TRAIN,TE8,5498,4459
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE8,3320,2467
2022-12,WEEKDAY,23,TRAIN,CC17,113,566
2022-12,WEEKDAY,23,TRAIN,CC17/TE9,113,566
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,TE9,151,397
2022-12,WEEKDAY,23,TRAIN,TE9,281,870
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,CC17,51,311
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,CC17/TE9,51,311
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,DT18,691,1958
2022-12,WEEKDAY,10,TRAIN,DT18,2503,10404
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,EW23,13357,15751
2022-12,WEEKDAY,19,TRAIN,EW23,37161,45614
2022-12,WEEKDAY,14,TRAIN,EW15,17452,14545
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,EW15,5909,4957
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,DT14,2830,1178
2022-12,WEEKDAY,23,TRAIN,EW12/DT14,8389,3673
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW12,4373,2346
2022-12,WEEKDAY,23,TRAIN,DT14,5559,1562
2022-12,WEEKDAY,23,TRAIN,EW12,8389,3673
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW12/DT14,4373,2346
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,NS4/BP1,1089,1415
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,NS4,11203,7466
2022-12,WEEKDAY,10,TRAIN,NS4/BP1,2018,2899
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,BP1,1089,1415
2022-12,WEEKDAY,10,TRAIN,BP1,2018,2899
2022-12,WEEKDAY,10,TRAIN,NS4,21167,14562
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS5,3441,9457
2022-12,WEEKDAY,22,TRAIN,NS5,6255,20509
2022-12,WEEKDAY,22,TRAIN,SE3,303,2877
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,SE3,210,1419
2022-12,WEEKDAY,7,TRAIN,NS15,20817,29428
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,NS15,4103,3763
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1200,387
2022-12,WEEKDAY,12,TRAIN,EW30,1742,749
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NE11,2924,1697
2022-12,WEEKDAY,12,TRAIN,NE11,4600,3454
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,PE5,1841,537
2022-12,WEEKDAY,8,TRAIN,PE5,7882,2176
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE19,538,546
2022-12,WEEKDAY,14,TRAIN,TE19,1574,1788
2022-12,WEEKDAY,19,TRAIN,TE19,4956,1017
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE19,618,476
2022-12,WEEKDAY,9,TRAIN,CC11,4033,27993
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,CC11,1429,4073
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,SE1,30,300
2022-12,WEEKDAY,0,TRAIN,SE1,34,383
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS14,11099,6980
2022-12,WEEKDAY,12,TRAIN,NS14,20220,12773
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1410,1212
2022-12,WEEKDAY,14,TRAIN,SE4,2507,2421
2022-12,WEEKDAY,23,TRAIN,EW11,2941,4649
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW11,1551,2816
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,TE18,375,1024
2022-12,WEEKDAY,8,TRAIN,TE18,977,5271
2022-12,WEEKDAY,13,TRAIN,DT9,467,574
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CC19,2553,2431
2022-12,WEEKDAY,13,TRAIN,CC19/DT9,467,574
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,231,328
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT9,231,328
2022-12,WEEKDAY,13,TRAIN,CC19,4007,3892
2022-12,WEEKDAY,8,TRAIN,DT23,2756,10675
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,DT23,489,998
2022-12,WEEKENDS/HOLIDAY,20,TRAIN,TE12,644,462
2022-12,WEEKDAY,20,TRAIN,TE12,1314,876
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,NS15,4678,3598
2022-12,WEEKDAY,14,TRAIN,NS15,12208,10069
2022-12,WEEKDAY,22,TRAIN,NS14,9980,27543
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS14,5670,12879
2022-12,WEEKDAY,21,TRAIN,NS10,10060,35747
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS10,4740,15548
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,DT3,3249,1597
2022-12,WEEKDAY,12,TRAIN,DT3,5697,2746
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,DT27,2508,1678
2022-12,WEEKDAY,13,TRAIN,DT27,4165,3361
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,BP13,510,103
2022-12,WEEKDAY,6,TRAIN,BP13,2849,274
2022-12,WEEKDAY,23,TRAIN,EW8/CC9,5161,2943
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW8,2549,1884
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,2549,1884
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,CC9,1471,2306
2022-12,WEEKDAY,23,TRAIN,EW8,5161,2943
2022-12,WEEKDAY,23,TRAIN,CC9,2804,3836
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,SW2,1655,904
2022-12,WEEKDAY,9,TRAIN,SW2,3682,1880
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,11712,2126
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,DT15,11712,2126
2022-12,WEEKDAY,21,TRAIN,DT15,22183,2394
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC4,11712,2126
2022-12,WEEKDAY,21,TRAIN,CC4,22183,2394
2022-12,WEEKDAY,21,TRAIN,CC4/DT15,22183,2394
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,NE15,62,1394
2022-12,WEEKDAY,0,TRAIN,NE15,47,1251
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,TE16,2160,2041
2022-12,WEEKDAY,18,TRAIN,TE16,6899,5246
2022-12,WEEKDAY,6,TRAIN,EW5,24761,9777
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,EW5,5635,2571
2022-12,WEEKDAY,16,TRAIN,EW30,4664,468
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW30,1855,350
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,BP8,431,487
2022-12,WEEKDAY,9,TRAIN,BP8,1117,1527
2022-12,WEEKDAY,22,TRAIN,CC15,8470,12290
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,1931,3848
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC15,4042,5932
2022-12,WEEKDAY,22,TRAIN,NS17,3781,8034
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,NS17,1931,3848
2022-12,WEEKDAY,22,TRAIN,NS17/CC15,3781,8034
2022-12,WEEKDAY,19,TRAIN,TE16,3363,3671
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE16,1625,1616
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,EW6,4404,2409
2022-12,WEEKDAY,9,TRAIN,EW6,9888,6503
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NS15,2509,4174
2022-12,WEEKDAY,21,TRAIN,NS15,9932,9486
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NE16,17662,14153
2022-12,WEEKDAY,12,TRAIN,NE16/STC,35047,29438
2022-12,WEEKDAY,12,TRAIN,STC,35047,29438
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,17662,14153
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,STC,17662,14153
2022-12,WEEKDAY,12,TRAIN,NE16,35047,29438
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,EW31,515,851
2022-12,WEEKDAY,21,TRAIN,EW31,1937,832
2022-12,WEEKDAY,18,TRAIN,DT10,4123,4465
2022-12,WEEKDAY,18,TRAIN,TE11,2176,2472
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,TE11,795,822
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,DT10,1491,1188
2022-12,WEEKDAY,6,TRAIN,PW4,3453,688
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,PW4,692,203
2022-12,WEEKDAY,10,TRAIN,TE1,4089,1676
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,TE1,743,305
2022-12,WEEKDAY,8,TRAIN,NE15,34691,7028
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,NE15,6512,2441
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS16,16344,19645
2022-12,WEEKDAY,17,TRAIN,NS16,39997,54889
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW6,1183,3779
2022-12,WEEKDAY,22,TRAIN,EW6,2051,8009
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,EW18,3884,4517
2022-12,WEEKDAY,8,TRAIN,EW18,18397,30603
2022-12,WEEKDAY,18,TRAIN,TE3,8420,11251
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,TE3,2469,2145
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,CC17,499,567
2022-12,WEEKDAY,9,TRAIN,CC17/TE9,1760,2629
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,499,567
2022-12,WEEKDAY,9,TRAIN,TE9,2831,1527
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,TE9,926,434
2022-12,WEEKDAY,9,TRAIN,CC17,1760,2629
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,283,413
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,DT9,283,413
2022-12,WEEKDAY,16,TRAIN,CC19,4441,3440
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,CC19,2896,2639
2022-12,WEEKDAY,16,TRAIN,CC19/DT9,792,651
2022-12,WEEKDAY,16,TRAIN,DT9,792,651
2022-12,WEEKDAY,16,TRAIN,SW2,3008,3470
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,SW2,1389,1522
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,SE1,206,1016
2022-12,WEEKDAY,23,TRAIN,SE1,309,1777
2022-12,WEEKDAY,10,TRAIN,TE8,3672,4295
2022-12,WEEKENDS/HOLIDAY,10,TRAIN,TE8,2244,2465
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,STC,1944,8377
2022-12,WEEKDAY,23,TRAIN,NE16/STC,3094,15762
2022-12,WEEKDAY,23,TRAIN,STC,3094,15762
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NE16,1944,8377
2022-12,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,1944,8377
2022-12,WEEKDAY,23,TRAIN,NE16,3094,15762
2022-12,WEEKDAY,8,TRAIN,SE5,3214,1307
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,SE5,932,352
2022-12,WEEKDAY,15,TRAIN,NE8,18288,18440
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NE8,12321,14086
2022-12,WEEKDAY,18,TRAIN,NS11,37209,71418
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NS11,13907,18109
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,TE16,630,720
2022-12,WEEKDAY,7,TRAIN,TE16,2605,2729
2022-12,WEEKDAY,0,TRAIN,EW17,32,469
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,EW17,137,853
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,CC4,2597,8634
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,2597,8634
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT15,2597,8634
2022-12,WEEKDAY,11,TRAIN,DT15,4932,16110
2022-12,WEEKDAY,11,TRAIN,CC4,4932,16110
2022-12,WEEKDAY,11,TRAIN,CC4/DT15,4932,16110
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,NS18,4981,4665
2022-12,WEEKDAY,17,TRAIN,NS18,12918,13202
2022-12,WEEKDAY,16,TRAIN,NS2,17783,23681
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS2,9006,10448
2022-12,WEEKDAY,22,TRAIN,CC11,5211,4460
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,CC11,1558,2250
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT27,2144,1304
2022-12,WEEKDAY,11,TRAIN,DT27,3849,3339
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,TE14,369,4810
2022-12,WEEKDAY,13,TRAIN,TE14,648,8132
2022-12,WEEKDAY,13,TRAIN,TE14/NS22,648,2325
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,TE14,369,545
2022-12,WEEKDAY,13,TRAIN,NS22,40998,54677
2022-12,WEEKDAY,13,TRAIN,TE14,648,2325
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,NS22,23171,34717
2022-12,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,369,545
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC10,1696,784
2022-12,WEEKDAY,6,TRAIN,CC10,6208,3677
2022-12,WEEKDAY,6,TRAIN,DT26,3656,914
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,DT26,1036,268
2022-12,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,1696,784
2022-12,WEEKDAY,6,TRAIN,CC10/DT26,6208,3677
2022-12,WEEKDAY,16,TRAIN,BP1,4159,3201
2022-12,WEEKDAY,16,TRAIN,NS4/BP1,4159,3201
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,1835,1623
2022-12,WEEKDAY,16,TRAIN,NS4,21098,31281
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,NS4,10875,12658
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,BP1,1835,1623
2022-12,WEEKDAY,19,TRAIN,BP3,2097,6409
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,BP3,968,1735
2022-12,WEEKENDS/HOLIDAY,0,TRAIN,EW11,170,1006
2022-12,WEEKDAY,0,TRAIN,EW11,103,352
2022-12,WEEKDAY,22,TRAIN,TE3,1065,5713
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,TE3,575,2897
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,NS2,9597,9240
2022-12,WEEKDAY,14,TRAIN,NS2,16601,16759
2022-12,WEEKDAY,5,TRAIN,DT31,1533,24
2022-12,WEEKENDS/HOLIDAY,5,TRAIN,DT31,320,4
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,CC5,1444,1276
2022-12,WEEKDAY,21,TRAIN,CC5,3117,1993
2022-12,WEEKENDS/HOLIDAY,15,TRAIN,NE13,7935,6667
2022-12,WEEKDAY,15,TRAIN,NE13,12757,14341
2022-12,WEEKENDS/HOLIDAY,21,TRAIN,NE13,3866,6458
2022-12,WEEKDAY,21,TRAIN,NE13,9060,14365
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,TE2,5338,2819
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,5338,2819
2022-12,WEEKDAY,12,TRAIN,TE2,9737,5647
2022-12,WEEKDAY,12,TRAIN,NS9/TE2,9737,5647
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS9,14338,15567
2022-12,WEEKDAY,12,TRAIN,NS9,26173,29291
2022-12,WEEKDAY,14,TRAIN,CC5,2661,2722
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,CC5,1522,1798
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,PE5,1821,1674
2022-12,WEEKDAY,16,TRAIN,PE5,3448,4040
2022-12,WEEKENDS/HOLIDAY,9,TRAIN,NE9,8583,5328
2022-12,WEEKDAY,9,TRAIN,NE9,19753,16189
2022-12,WEEKDAY,17,TRAIN,BP10,2575,4949
2022-12,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1043,1404
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT29,2723,1088
2022-12,WEEKDAY,11,TRAIN,DT29,4695,2013
2022-12,WEEKENDS/HOLIDAY,12,TRAIN,NS19,14872,11458
2022-12,WEEKDAY,12,TRAIN,NS19,29530,24128
2022-12,WEEKDAY,11,TRAIN,DT14,5719,14047
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,8628,21715
2022-12,WEEKDAY,11,TRAIN,EW12/DT14,16196,37001
2022-12,WEEKDAY,11,TRAIN,EW12,16196,37001
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,EW12,8628,21715
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,DT14,3086,7577
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,TE11,571,588
2022-12,WEEKDAY,14,TRAIN,TE11,1103,1159
2022-12,WEEKDAY,14,TRAIN,DT10,2423,1881
2022-12,WEEKENDS/HOLIDAY,14,TRAIN,DT10,1302,759
2022-12,WEEKDAY,19,TRAIN,TE1,3732,2714
2022-12,WEEKENDS/HOLIDAY,19,TRAIN,TE1,845,1280
2022-12,WEEKENDS/HOLIDAY,11,TRAIN,SE1,1867,966
2022-12,WEEKDAY,11,TRAIN,SE1,3262,1770
2022-12,WEEKENDS/HOLIDAY,22,TRAIN,EW3,2045,5389
2022-12,WEEKDAY,22,TRAIN,EW3,4090,11809
2022-12,WEEKDAY,16,TRAIN,EW26,18315,20611
2022-12,WEEKENDS/HOLIDAY,16,TRAIN,EW26,10180,9898
2022-12,WEEKENDS/HOLIDAY,8,TRAIN,NS19,8816,7082
2022-12,WEEKDAY,8,TRAIN,NS19,40392,36282
2022-12,WEEKDAY,18,TRAIN,SW3,1601,3586
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,SW3,767,912
2022-12,WEEKDAY,7,TRAIN,SW5,11559,2379
2022-12,WEEKENDS/HOLIDAY,7,TRAIN,SW5,1534,745
2022-12,WEEKENDS/HOLIDAY,18,TRAIN,NE15,5934,7092
2022-12,WEEKDAY,18,TRAIN,NE15,14207,31813
